Precursor m/z,Fragment m/z,Fragment Intensity
"Precursor(Weight=451.745986, Charge=2)",416.53387451171875,15.796053
"Precursor(Weight=451.745986, Charge=2)",418.3164367675781,18.160715
"Precursor(Weight=451.745986, Charge=2)",420.26031494140625,41.080883
"Precursor(Weight=451.745986, Charge=2)",422.2012634277344,96.44444
"Precursor(Weight=451.745986, Charge=2)",425.2352294921875,479.37524
"Precursor(Weight=451.745986, Charge=2)",428.115966796875,11.005953
"Precursor(Weight=451.745986, Charge=2)",428.21044921875,223.81302
"Precursor(Weight=451.745986, Charge=2)",429.5571594238281,16.0
"Precursor(Weight=451.745986, Charge=2)",429.5992736816406,24.259615
"Precursor(Weight=451.745986, Charge=2)",432.2415466308594,66.03858
"Precursor(Weight=451.745986, Charge=2)",434.7259521484375,128.24138
"Precursor(Weight=451.745986, Charge=2)",437.7040100097656,200.39801
"Precursor(Weight=451.745986, Charge=2)",438.1966247558594,77.169945
"Precursor(Weight=451.745986, Charge=2)",438.26751708984375,219.49597
"Precursor(Weight=451.745986, Charge=2)",439.26116943359375,90.28409
"Precursor(Weight=451.745986, Charge=2)",440.21258544921875,1573.5172
"Precursor(Weight=451.745986, Charge=2)",440.2728576660156,15.360294
"Precursor(Weight=451.745986, Charge=2)",440.33154296875,10.027778
"Precursor(Weight=451.745986, Charge=2)",441.2258605957031,243.20729
"Precursor(Weight=451.745986, Charge=2)",442.2676696777344,46.523552
"Precursor(Weight=451.745986, Charge=2)",445.2651672363281,146.02173
"Precursor(Weight=451.745986, Charge=2)",446.2691955566406,36.06649
"Precursor(Weight=451.745986, Charge=2)",447.14337158203125,32.964287
"Precursor(Weight=451.745986, Charge=2)",452.2462158203125,71.09524
"Precursor(Weight=451.745986, Charge=2)",456.2750244140625,67.57031
"Precursor(Weight=451.745986, Charge=2)",457.2856140136719,176.75117
"Precursor(Weight=451.745986, Charge=2)",458.213134765625,193.22578
"Precursor(Weight=451.745986, Charge=2)",458.2254333496094,1509.5828
"Precursor(Weight=451.745986, Charge=2)",458.5370178222656,41.445652
"Precursor(Weight=451.745986, Charge=2)",458.5675048828125,19.446428
"Precursor(Weight=451.745986, Charge=2)",459.2272644042969,234.64209
"Precursor(Weight=451.745986, Charge=2)",460.27685546875,106.59769
"Precursor(Weight=451.745986, Charge=2)",461.27288818359375,160.02817
"Precursor(Weight=451.745986, Charge=2)",462.2613220214844,87.24492
"Precursor(Weight=451.745986, Charge=2)",464.85089111328125,37.107456
"Precursor(Weight=451.745986, Charge=2)",465.2716064453125,28.289286
"Precursor(Weight=451.745986, Charge=2)",466.2333984375,94.57447
"Precursor(Weight=451.745986, Charge=2)",466.2481384277344,155.4467
"Precursor(Weight=451.745986, Charge=2)",467.26739501953125,75.27435
"Precursor(Weight=451.745986, Charge=2)",468.2092590332031,83.3153
"Precursor(Weight=451.745986, Charge=2)",470.2438049316406,130.64224
"Precursor(Weight=451.745986, Charge=2)",470.2572326660156,127.574455
"Precursor(Weight=451.745986, Charge=2)",478.2713317871094,65.81731
"Precursor(Weight=451.745986, Charge=2)",481.32086181640625,41.22256
"Precursor(Weight=451.745986, Charge=2)",481.7998046875,18.920454
"Precursor(Weight=451.745986, Charge=2)",482.3001403808594,76.296875
"Precursor(Weight=451.745986, Charge=2)",483.2615966796875,113.2402
"Precursor(Weight=451.745986, Charge=2)",483.67156982421875,93.5728
"Precursor(Weight=451.745986, Charge=2)",484.2330627441406,103.05232
"Precursor(Weight=451.745986, Charge=2)",484.317626953125,30.31579
"Precursor(Weight=451.745986, Charge=2)",486.24151611328125,91.125
"Precursor(Weight=451.745986, Charge=2)",486.28826904296875,242.87102
"Precursor(Weight=451.745986, Charge=2)",487.1297912597656,12.166667
"Precursor(Weight=451.745986, Charge=2)",487.2275085449219,155.00833
"Precursor(Weight=451.745986, Charge=2)",487.29925537109375,126.057144
"Precursor(Weight=451.745986, Charge=2)",493.94366455078125,89.208336
"Precursor(Weight=451.745986, Charge=2)",494.2257995605469,149.24806
"Precursor(Weight=451.745986, Charge=2)",494.24603271484375,199.29112
"Precursor(Weight=451.745986, Charge=2)",496.275390625,555.8076
"Precursor(Weight=451.745986, Charge=2)",497.2787170410156,45.924107
"Precursor(Weight=451.745986, Charge=2)",498.3518371582031,14.0
"Precursor(Weight=451.745986, Charge=2)",498.72607421875,202.01137
"Precursor(Weight=451.745986, Charge=2)",499.27496337890625,143.605
"Precursor(Weight=451.745986, Charge=2)",502.26788330078125,78.68056
"Precursor(Weight=451.745986, Charge=2)",509.3064270019531,319.06213
"Precursor(Weight=451.745986, Charge=2)",510.2779541015625,76.06157
"Precursor(Weight=451.745986, Charge=2)",510.3077087402344,188.01495
"Precursor(Weight=451.745986, Charge=2)",510.9674072265625,30.003788
"Precursor(Weight=451.745986, Charge=2)",511.2519836425781,340.03568
"Precursor(Weight=451.745986, Charge=2)",511.3008117675781,127.18141
"Precursor(Weight=451.745986, Charge=2)",512.2333984375,480.6042
"Precursor(Weight=451.745986, Charge=2)",512.287353515625,63.103813
"Precursor(Weight=451.745986, Charge=2)",513.2376708984375,174.32986
"Precursor(Weight=451.745986, Charge=2)",513.3424682617188,19.020834
"Precursor(Weight=451.745986, Charge=2)",514.2853393554688,397.66144
"Precursor(Weight=451.745986, Charge=2)",515.0852661132812,13.444445
"Precursor(Weight=451.745986, Charge=2)",515.2930908203125,40.570652
"Precursor(Weight=451.745986, Charge=2)",518.25439453125,20.05921
"Precursor(Weight=451.745986, Charge=2)",522.2005615234375,103.41565
"Precursor(Weight=451.745986, Charge=2)",522.2495727539062,16.008333
"Precursor(Weight=451.745986, Charge=2)",522.2754516601562,90.12927
"Precursor(Weight=451.745986, Charge=2)",525.2875366210938,119.04765
"Precursor(Weight=451.745986, Charge=2)",525.3074951171875,255.00325
"Precursor(Weight=451.745986, Charge=2)",525.3427124023438,157.13564
"Precursor(Weight=451.745986, Charge=2)",526.2847900390625,188.04225
"Precursor(Weight=451.745986, Charge=2)",526.3043823242188,65.00431
"Precursor(Weight=451.745986, Charge=2)",527.0219116210938,37.21
"Precursor(Weight=451.745986, Charge=2)",527.2863159179688,103.09463
"Precursor(Weight=451.745986, Charge=2)",527.312744140625,380.59555
"Precursor(Weight=451.745986, Charge=2)",528.2911376953125,37.695515
"Precursor(Weight=451.745986, Charge=2)",528.3206787109375,59.564026
"Precursor(Weight=451.745986, Charge=2)",529.2606811523438,601.791
"Precursor(Weight=451.745986, Charge=2)",530.260009765625,29.142443
"Precursor(Weight=451.745986, Charge=2)",530.2738037109375,111.04082
"Precursor(Weight=451.745986, Charge=2)",531.31298828125,221.81445
"Precursor(Weight=451.745986, Charge=2)",531.6586303710938,192.82022
"Precursor(Weight=451.745986, Charge=2)",532.3101806640625,166.16129
"Precursor(Weight=451.745986, Charge=2)",532.3598022460938,24.16554
"Precursor(Weight=451.745986, Charge=2)",535.2678833007812,23.765625
"Precursor(Weight=451.745986, Charge=2)",536.5156860351562,59.5712
"Precursor(Weight=451.745986, Charge=2)",537.2725830078125,28.032143
"Precursor(Weight=451.745986, Charge=2)",538.3162231445312,75.91737
"Precursor(Weight=451.745986, Charge=2)",541.29150390625,103.23676
"Precursor(Weight=451.745986, Charge=2)",543.3158569335938,127.00397
"Precursor(Weight=451.745986, Charge=2)",544.0679931640625,12.892858
"Precursor(Weight=451.745986, Charge=2)",544.3016357421875,101.79018
"Precursor(Weight=451.745986, Charge=2)",544.3165283203125,150.49718
"Precursor(Weight=451.745986, Charge=2)",546.3069458007812,161.10114
"Precursor(Weight=451.745986, Charge=2)",546.3252563476562,164.77933
"Precursor(Weight=451.745986, Charge=2)",551.2734985351562,27.052631
"Precursor(Weight=451.745986, Charge=2)",553.1350708007812,138.14682
"Precursor(Weight=451.745986, Charge=2)",553.2099609375,11.013889
"Precursor(Weight=451.745986, Charge=2)",553.2962036132812,1445.7521
"Precursor(Weight=451.745986, Charge=2)",554.2972412109375,491.89587
"Precursor(Weight=451.745986, Charge=2)",554.7404174804688,15.017858
"Precursor(Weight=451.745986, Charge=2)",555.3103637695312,33.892857
"Precursor(Weight=451.745986, Charge=2)",556.3146362304688,69.68889
"Precursor(Weight=451.745986, Charge=2)",556.3298950195312,33.64
"Precursor(Weight=451.745986, Charge=2)",558.3662109375,18.605
"Precursor(Weight=451.745986, Charge=2)",559.5575561523438,12.142858
"Precursor(Weight=451.745986, Charge=2)",560.282470703125,71.78261
"Precursor(Weight=451.745986, Charge=2)",563.2523803710938,111.73987
"Precursor(Weight=451.745986, Charge=2)",563.2898559570312,137.17468
"Precursor(Weight=451.745986, Charge=2)",563.3326416015625,14.375
"Precursor(Weight=451.745986, Charge=2)",569.3218994140625,33.002777
"Precursor(Weight=451.745986, Charge=2)",571.3041381835938,1010.7232
"Precursor(Weight=451.745986, Charge=2)",571.4641723632812,17.007353
"Precursor(Weight=451.745986, Charge=2)",571.6393432617188,40.786766
"Precursor(Weight=451.745986, Charge=2)",572.2855224609375,154.60736
"Precursor(Weight=451.745986, Charge=2)",572.3125610351562,70.2674
"Precursor(Weight=451.745986, Charge=2)",572.8117065429688,53.720238
"Precursor(Weight=451.745986, Charge=2)",573.0866088867188,54.033333
"Precursor(Weight=451.745986, Charge=2)",574.3157348632812,95.00245
"Precursor(Weight=451.745986, Charge=2)",575.1525268554688,39.030407
"Precursor(Weight=451.745986, Charge=2)",578.3253784179688,171.25801
"Precursor(Weight=451.745986, Charge=2)",579.3132934570312,231.061
"Precursor(Weight=451.745986, Charge=2)",580.322021484375,76.5125
"Precursor(Weight=451.745986, Charge=2)",583.034423828125,42.407608
"Precursor(Weight=451.745986, Charge=2)",589.2944946289062,139.52899
"Precursor(Weight=451.745986, Charge=2)",596.3418579101562,148.21469
"Precursor(Weight=451.745986, Charge=2)",597.3152465820312,187.8077
"Precursor(Weight=451.745986, Charge=2)",597.38134765625,23.025
"Precursor(Weight=451.745986, Charge=2)",603.34521484375,183.96011
"Precursor(Weight=451.745986, Charge=2)",604.0858764648438,98.41282
"Precursor(Weight=451.745986, Charge=2)",604.32373046875,45.017307
"Precursor(Weight=451.745986, Charge=2)",606.3258056640625,63.063145
"Precursor(Weight=451.745986, Charge=2)",607.3076171875,215.17595
"Precursor(Weight=451.745986, Charge=2)",608.2808227539062,124.569244
"Precursor(Weight=451.745986, Charge=2)",609.360107421875,53.002193
"Precursor(Weight=451.745986, Charge=2)",609.9107055664062,51.723362
"Precursor(Weight=451.745986, Charge=2)",614.34912109375,383.69476
"Precursor(Weight=451.745986, Charge=2)",615.3492431640625,61.680233
"Precursor(Weight=451.745986, Charge=2)",624.3316040039062,1207.4913
"Precursor(Weight=451.745986, Charge=2)",625.3141479492188,489.24817
"Precursor(Weight=451.745986, Charge=2)",625.3342895507812,723.19794
"Precursor(Weight=451.745986, Charge=2)",625.4036865234375,52.432693
"Precursor(Weight=451.745986, Charge=2)",626.318115234375,105.586006
"Precursor(Weight=451.745986, Charge=2)",627.37744140625,36.183823
"Precursor(Weight=451.745986, Charge=2)",630.2734985351562,23.0
"Precursor(Weight=451.745986, Charge=2)",638.3448486328125,101.41324
"Precursor(Weight=451.745986, Charge=2)",638.3652954101562,23.015625
"Precursor(Weight=451.745986, Charge=2)",639.9649658203125,58.01541
"Precursor(Weight=451.745986, Charge=2)",641.347900390625,255.78255
"Precursor(Weight=451.745986, Charge=2)",641.400390625,27.066668
"Precursor(Weight=451.745986, Charge=2)",641.8409423828125,36.31579
"Precursor(Weight=451.745986, Charge=2)",641.96484375,259.07388
"Precursor(Weight=451.745986, Charge=2)",642.0779418945312,34.08654
"Precursor(Weight=451.745986, Charge=2)",642.34326171875,2204.7231
"Precursor(Weight=451.745986, Charge=2)",642.3970336914062,175.32956
"Precursor(Weight=451.745986, Charge=2)",643.1709594726562,31.08446
"Precursor(Weight=451.745986, Charge=2)",643.346923828125,566.2235
"Precursor(Weight=451.745986, Charge=2)",643.470458984375,49.65682
"Precursor(Weight=451.745986, Charge=2)",644.2384033203125,29.347221
"Precursor(Weight=451.745986, Charge=2)",644.26806640625,28.571428
"Precursor(Weight=451.745986, Charge=2)",644.546875,79.485214
"Precursor(Weight=451.745986, Charge=2)",644.6532592773438,18.285715
"Precursor(Weight=451.745986, Charge=2)",647.9592895507812,12.360294
"Precursor(Weight=451.745986, Charge=2)",649.3495483398438,43.008335
"Precursor(Weight=451.745986, Charge=2)",651.38037109375,15.05
"Precursor(Weight=451.745986, Charge=2)",652.3131713867188,63.14881
"Precursor(Weight=451.745986, Charge=2)",656.3663940429688,186.04436
"Precursor(Weight=451.745986, Charge=2)",656.8491821289062,18.11574
"Precursor(Weight=451.745986, Charge=2)",657.367919921875,102.05326
"Precursor(Weight=451.745986, Charge=2)",657.5996704101562,16.28409
"Precursor(Weight=451.745986, Charge=2)",664.5167236328125,10.208333
"Precursor(Weight=451.745986, Charge=2)",666.32861328125,40.072582
"Precursor(Weight=451.745986, Charge=2)",668.4226684570312,135.03215
"Precursor(Weight=451.745986, Charge=2)",674.3560180664062,50.222828
"Precursor(Weight=451.745986, Charge=2)",674.3845825195312,139.65839
"Precursor(Weight=451.745986, Charge=2)",675.0491943359375,130.91696
"Precursor(Weight=451.745986, Charge=2)",682.3531494140625,92.15669
"Precursor(Weight=451.745986, Charge=2)",685.4007568359375,34.083332
"Precursor(Weight=451.745986, Charge=2)",692.383544921875,105.33838
"Precursor(Weight=451.745986, Charge=2)",693.4013671875,98.222725
"Precursor(Weight=451.745986, Charge=2)",702.377685546875,21.25
"Precursor(Weight=451.745986, Charge=2)",709.4131469726562,78.817856
"Precursor(Weight=451.745986, Charge=2)",710.3944702148438,49.5712
"Precursor(Weight=451.745986, Charge=2)",711.3983154296875,247.08333
"Precursor(Weight=451.745986, Charge=2)",711.5443115234375,12.1
"Precursor(Weight=451.745986, Charge=2)",719.4082641601562,94.6352
"Precursor(Weight=451.745986, Charge=2)",722.82763671875,28.020834
"Precursor(Weight=451.745986, Charge=2)",730.404296875,79.11574
"Precursor(Weight=451.745986, Charge=2)",731.5374755859375,20.242647
"Precursor(Weight=451.745986, Charge=2)",734.318359375,58.77778
"Precursor(Weight=451.745986, Charge=2)",736.334228515625,23.125
"Precursor(Weight=451.745986, Charge=2)",737.4232788085938,401.849
"Precursor(Weight=451.745986, Charge=2)",738.420654296875,78.20692
"Precursor(Weight=451.745986, Charge=2)",739.409912109375,19.75
"Precursor(Weight=451.745986, Charge=2)",740.3685913085938,154.2912
"Precursor(Weight=451.745986, Charge=2)",745.9100341796875,267.5
"Precursor(Weight=451.745986, Charge=2)",745.9999389648438,13.0
"Precursor(Weight=451.745986, Charge=2)",754.4132690429688,163.02385
"Precursor(Weight=451.745986, Charge=2)",755.4293823242188,300.84348
"Precursor(Weight=451.745986, Charge=2)",756.2437133789062,259.64517
"Precursor(Weight=451.745986, Charge=2)",756.298828125,72.361115
"Precursor(Weight=451.745986, Charge=2)",756.4349975585938,52.335316
"Precursor(Weight=451.745986, Charge=2)",814.9708251953125,28.336111
"Precursor(Weight=451.745986, Charge=2)",817.9323120117188,24.075
"Precursor(Weight=451.745986, Charge=2)",828.2340698242188,132.95833
"Precursor(Weight=451.745986, Charge=2)",836.486083984375,31.640625
"Precursor(Weight=451.745986, Charge=2)",890.4227294921875,85.52631
"Precursor(Weight=451.745986, Charge=2)",972.0393676757812,75.02
"Precursor(Weight=451.745986, Charge=2)",988.8057250976562,17.657608
"Precursor(Weight=451.745986, Charge=2)",1065.127685546875,95.828575
"Precursor(Weight=451.745986, Charge=2)",1083.8193359375,45.782406
"Precursor(Weight=451.745986, Charge=2)",1263.4095458984375,50.890625
"Precursor(Weight=451.745986, Charge=2)",1304.8780517578125,16.086538
"Precursor(Weight=451.745986, Charge=2)",1310.48779296875,183.07451
"Precursor(Weight=451.745986, Charge=2)",1321.4359130859375,30.115566
"Precursor(Weight=451.745986, Charge=2)",1533.416015625,233.53847
"Precursor(Weight=387.22425, Charge=2)",50.34645462036133,56.57857
"Precursor(Weight=387.22425, Charge=2)",52.402305603027344,40.474056
"Precursor(Weight=387.22425, Charge=2)",53.95619201660156,20.942308
"Precursor(Weight=387.22425, Charge=2)",56.0489501953125,84.1
"Precursor(Weight=387.22425, Charge=2)",56.059898376464844,10.125
"Precursor(Weight=387.22425, Charge=2)",68.1267318725586,29.469444
"Precursor(Weight=387.22425, Charge=2)",72.08233642578125,125.33885
"Precursor(Weight=387.22425, Charge=2)",75.68070220947266,15.017858
"Precursor(Weight=387.22425, Charge=2)",77.50366973876953,17.160715
"Precursor(Weight=387.22425, Charge=2)",84.08006286621094,71.77823
"Precursor(Weight=387.22425, Charge=2)",84.12574005126953,22.458334
"Precursor(Weight=387.22425, Charge=2)",85.0290756225586,248.28505
"Precursor(Weight=387.22425, Charge=2)",86.0965347290039,14031.455
"Precursor(Weight=387.22425, Charge=2)",86.1310806274414,183.60345
"Precursor(Weight=387.22425, Charge=2)",86.18563079833984,11.142858
"Precursor(Weight=387.22425, Charge=2)",86.39214324951172,25.069445
"Precursor(Weight=387.22425, Charge=2)",86.42174530029297,26.666666
"Precursor(Weight=387.22425, Charge=2)",86.42788696289062,10.083333
"Precursor(Weight=387.22425, Charge=2)",86.51176452636719,27.030405
"Precursor(Weight=387.22425, Charge=2)",86.66079711914062,44.56
"Precursor(Weight=387.22425, Charge=2)",86.68721771240234,35.00357
"Precursor(Weight=387.22425, Charge=2)",86.75109100341797,55.820454
"Precursor(Weight=387.22425, Charge=2)",87.09867095947266,225.18909
"Precursor(Weight=387.22425, Charge=2)",87.5252685546875,37.889286
"Precursor(Weight=387.22425, Charge=2)",88.03956604003906,274.58115
"Precursor(Weight=387.22425, Charge=2)",88.46141815185547,56.8443
"Precursor(Weight=387.22425, Charge=2)",88.82975769042969,16.071428
"Precursor(Weight=387.22425, Charge=2)",101.06987762451172,1739.0999
"Precursor(Weight=387.22425, Charge=2)",101.34081268310547,19.01389
"Precursor(Weight=387.22425, Charge=2)",101.80005645751953,39.967106
"Precursor(Weight=387.22425, Charge=2)",102.0704116821289,34.00431
"Precursor(Weight=387.22425, Charge=2)",109.0461654663086,47.09302
"Precursor(Weight=387.22425, Charge=2)",112.11273956298828,90.98694
"Precursor(Weight=387.22425, Charge=2)",116.98566436767578,137.75523
"Precursor(Weight=387.22425, Charge=2)",128.5469512939453,27.066668
"Precursor(Weight=387.22425, Charge=2)",129.0645294189453,220.12253
"Precursor(Weight=387.22425, Charge=2)",130.04730224609375,144.22421
"Precursor(Weight=387.22425, Charge=2)",131.27723693847656,31.13587
"Precursor(Weight=387.22425, Charge=2)",132.10177612304688,15793.045
"Precursor(Weight=387.22425, Charge=2)",132.145751953125,51.504543
"Precursor(Weight=387.22425, Charge=2)",132.16656494140625,17.25
"Precursor(Weight=387.22425, Charge=2)",132.20767211914062,37.18182
"Precursor(Weight=387.22425, Charge=2)",132.2474822998047,21.0125
"Precursor(Weight=387.22425, Charge=2)",132.31076049804688,38.670456
"Precursor(Weight=387.22425, Charge=2)",132.64352416992188,37.002907
"Precursor(Weight=387.22425, Charge=2)",133.05990600585938,23.0
"Precursor(Weight=387.22425, Charge=2)",133.10609436035156,873.8878
"Precursor(Weight=387.22425, Charge=2)",133.15020751953125,11.5625
"Precursor(Weight=387.22425, Charge=2)",133.322021484375,35.1125
"Precursor(Weight=387.22425, Charge=2)",133.86395263671875,29.0625
"Precursor(Weight=387.22425, Charge=2)",133.97503662109375,17.408333
"Precursor(Weight=387.22425, Charge=2)",134.3146514892578,26.181818
"Precursor(Weight=387.22425, Charge=2)",135.91949462890625,14.111111
"Precursor(Weight=387.22425, Charge=2)",138.09275817871094,64.00158
"Precursor(Weight=387.22425, Charge=2)",141.10414123535156,101.016304
"Precursor(Weight=387.22425, Charge=2)",142.12136840820312,171.846
"Precursor(Weight=387.22425, Charge=2)",143.85159301757812,19.032143
"Precursor(Weight=387.22425, Charge=2)",146.09190368652344,51.814518
"Precursor(Weight=387.22425, Charge=2)",155.11849975585938,96.94126
"Precursor(Weight=387.22425, Charge=2)",156.0997314453125,111.40647
"Precursor(Weight=387.22425, Charge=2)",157.13255310058594,1142.4443
"Precursor(Weight=387.22425, Charge=2)",157.1569061279297,12.011364
"Precursor(Weight=387.22425, Charge=2)",157.7374267578125,11.183824
"Precursor(Weight=387.22425, Charge=2)",163.42764282226562,23.25
"Precursor(Weight=387.22425, Charge=2)",166.095947265625,148.00735
"Precursor(Weight=387.22425, Charge=2)",166.36326599121094,32.787163
"Precursor(Weight=387.22425, Charge=2)",170.1342315673828,119.0708
"Precursor(Weight=387.22425, Charge=2)",173.0841827392578,177.41379
"Precursor(Weight=387.22425, Charge=2)",175.06045532226562,260.19553
"Precursor(Weight=387.22425, Charge=2)",177.0952606201172,96.578575
"Precursor(Weight=387.22425, Charge=2)",179.76927185058594,64.22711
"Precursor(Weight=387.22425, Charge=2)",183.1166534423828,58.0
"Precursor(Weight=387.22425, Charge=2)",184.10711669921875,194.43927
"Precursor(Weight=387.22425, Charge=2)",185.09349060058594,58.003788
"Precursor(Weight=387.22425, Charge=2)",185.10313415527344,116.262985
"Precursor(Weight=387.22425, Charge=2)",185.12600708007812,624.2693
"Precursor(Weight=387.22425, Charge=2)",185.33485412597656,31.0
"Precursor(Weight=387.22425, Charge=2)",186.0875244140625,89.181816
"Precursor(Weight=387.22425, Charge=2)",186.09396362304688,96.380745
"Precursor(Weight=387.22425, Charge=2)",187.1377716064453,171.1914
"Precursor(Weight=387.22425, Charge=2)",187.1436004638672,303.58597
"Precursor(Weight=387.22425, Charge=2)",187.46127319335938,36.153847
"Precursor(Weight=387.22425, Charge=2)",191.10195922851562,101.00463
"Precursor(Weight=387.22425, Charge=2)",193.98243713378906,36.0
"Precursor(Weight=387.22425, Charge=2)",194.091796875,352.67325
"Precursor(Weight=387.22425, Charge=2)",195.07315063476562,229.96707
"Precursor(Weight=387.22425, Charge=2)",195.13616943359375,133.96542
"Precursor(Weight=387.22425, Charge=2)",197.1230010986328,33.34722
"Precursor(Weight=387.22425, Charge=2)",198.0867156982422,138.44983
"Precursor(Weight=387.22425, Charge=2)",201.0897674560547,43.923077
"Precursor(Weight=387.22425, Charge=2)",201.1229705810547,3635.9658
"Precursor(Weight=387.22425, Charge=2)",201.18125915527344,26.025
"Precursor(Weight=387.22425, Charge=2)",201.48141479492188,34.072582
"Precursor(Weight=387.22425, Charge=2)",202.1171875,162.30817
"Precursor(Weight=387.22425, Charge=2)",202.12451171875,240.9148
"Precursor(Weight=387.22425, Charge=2)",202.78700256347656,33.097828
"Precursor(Weight=387.22425, Charge=2)",203.13851928710938,2358.0498
"Precursor(Weight=387.22425, Charge=2)",203.19276428222656,30.0125
"Precursor(Weight=387.22425, Charge=2)",203.50930786132812,16.892857
"Precursor(Weight=387.22425, Charge=2)",203.60964965820312,26.363636
"Precursor(Weight=387.22425, Charge=2)",203.7142791748047,24.01087
"Precursor(Weight=387.22425, Charge=2)",204.0966796875,154.76947
"Precursor(Weight=387.22425, Charge=2)",204.14088439941406,190.92932
"Precursor(Weight=387.22425, Charge=2)",206.61224365234375,94.01588
"Precursor(Weight=387.22425, Charge=2)",206.6378173828125,24.072674
"Precursor(Weight=387.22425, Charge=2)",211.06085205078125,93.86161
"Precursor(Weight=387.22425, Charge=2)",211.1182861328125,77.89
"Precursor(Weight=387.22425, Charge=2)",212.08309936523438,92.02564
"Precursor(Weight=387.22425, Charge=2)",212.10116577148438,1080.3188
"Precursor(Weight=387.22425, Charge=2)",212.36611938476562,17.654411
"Precursor(Weight=387.22425, Charge=2)",213.08595275878906,210.21284
"Precursor(Weight=387.22425, Charge=2)",213.10513305664062,88.02778
"Precursor(Weight=387.22425, Charge=2)",213.2921905517578,64.77885
"Precursor(Weight=387.22425, Charge=2)",214.08299255371094,287.6643
"Precursor(Weight=387.22425, Charge=2)",214.12644958496094,10.125
"Precursor(Weight=387.22425, Charge=2)",215.14114379882812,343.0886
"Precursor(Weight=387.22425, Charge=2)",215.15208435058594,235.04411
"Precursor(Weight=387.22425, Charge=2)",215.61605834960938,73.26656
"Precursor(Weight=387.22425, Charge=2)",216.1366729736328,81.365654
"Precursor(Weight=387.22425, Charge=2)",221.1134490966797,77.73529
"Precursor(Weight=387.22425, Charge=2)",224.14173889160156,35.111362
"Precursor(Weight=387.22425, Charge=2)",225.12171936035156,84.3141
"Precursor(Weight=387.22425, Charge=2)",228.0616455078125,55.884804
"Precursor(Weight=387.22425, Charge=2)",228.13693237304688,74.11556
"Precursor(Weight=387.22425, Charge=2)",229.11203002929688,116.899254
"Precursor(Weight=387.22425, Charge=2)",229.11920166015625,760.5447
"Precursor(Weight=387.22425, Charge=2)",229.13511657714844,13.5
"Precursor(Weight=387.22425, Charge=2)",230.1077117919922,156.63315
"Precursor(Weight=387.22425, Charge=2)",230.11734008789062,804.43994
"Precursor(Weight=387.22425, Charge=2)",230.24832153320312,26.88889
"Precursor(Weight=387.22425, Charge=2)",230.58534240722656,34.907257
"Precursor(Weight=387.22425, Charge=2)",230.8446807861328,42.190475
"Precursor(Weight=387.22425, Charge=2)",231.11524963378906,90.01786
"Precursor(Weight=387.22425, Charge=2)",231.49488830566406,35.275
"Precursor(Weight=387.22425, Charge=2)",231.79051208496094,15.005
"Precursor(Weight=387.22425, Charge=2)",232.4057159423828,22.004032
"Precursor(Weight=387.22425, Charge=2)",236.1716766357422,186.59396
"Precursor(Weight=387.22425, Charge=2)",237.1319580078125,51.469444
"Precursor(Weight=387.22425, Charge=2)",240.77549743652344,23.235294
"Precursor(Weight=387.22425, Charge=2)",242.1501922607422,381.51593
"Precursor(Weight=387.22425, Charge=2)",246.1359405517578,50.939392
"Precursor(Weight=387.22425, Charge=2)",246.1451416015625,194.78058
"Precursor(Weight=387.22425, Charge=2)",254.14695739746094,48.432144
"Precursor(Weight=387.22425, Charge=2)",255.1278076171875,136.88235
"Precursor(Weight=387.22425, Charge=2)",258.1158447265625,160.42352
"Precursor(Weight=387.22425, Charge=2)",263.15093994140625,125.1702
"Precursor(Weight=387.22425, Charge=2)",266.1539306640625,145.0592
"Precursor(Weight=387.22425, Charge=2)",268.1612243652344,210.17241
"Precursor(Weight=387.22425, Charge=2)",269.1748352050781,78.00439
"Precursor(Weight=387.22425, Charge=2)",269.18353271484375,110.50781
"Precursor(Weight=387.22425, Charge=2)",270.1437072753906,175.91093
"Precursor(Weight=387.22425, Charge=2)",272.1607666015625,135.0292
"Precursor(Weight=387.22425, Charge=2)",278.1495361328125,163.97992
"Precursor(Weight=387.22425, Charge=2)",279.1750183105469,16.245
"Precursor(Weight=387.22425, Charge=2)",280.1634216308594,174.46136
"Precursor(Weight=387.22425, Charge=2)",280.7748107910156,15.066176
"Precursor(Weight=387.22425, Charge=2)",281.0497741699219,143.64583
"Precursor(Weight=387.22425, Charge=2)",286.158447265625,266.25
"Precursor(Weight=387.22425, Charge=2)",286.17730712890625,193.45564
"Precursor(Weight=387.22425, Charge=2)",286.1897277832031,37.034092
"Precursor(Weight=387.22425, Charge=2)",288.1151428222656,52.22222
"Precursor(Weight=387.22425, Charge=2)",288.9790344238281,13.321428
"Precursor(Weight=387.22425, Charge=2)",292.8398742675781,32.097828
"Precursor(Weight=387.22425, Charge=2)",297.13702392578125,97.228775
"Precursor(Weight=387.22425, Charge=2)",297.1780090332031,271.9366
"Precursor(Weight=387.22425, Charge=2)",297.2111511230469,19.025
"Precursor(Weight=387.22425, Charge=2)",298.17706298828125,359.89816
"Precursor(Weight=387.22425, Charge=2)",299.17877197265625,57.9
"Precursor(Weight=387.22425, Charge=2)",300.15631103515625,536.9604
"Precursor(Weight=387.22425, Charge=2)",300.19122314453125,17.005953
"Precursor(Weight=387.22425, Charge=2)",301.1555480957031,259.67212
"Precursor(Weight=387.22425, Charge=2)",301.198974609375,13.075
